Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-02-03,91,23,-10.0,48,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,98,0,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,90,1,-10.5,48,3.1,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,60,2,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,54,3,-10.6,47,3.7,2000,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,35,4,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,21,5,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,23,6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,34,7,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,70,8,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,97,9,-12.4,51,3.8,1415,-20.4,0.38,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,103,10,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,115,11,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,165,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,152,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,177,14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,190,15,-6.4,30,4.9,1939,-21.1,1.89,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,181,16,-5.4,29,3.6,1979,-20.6,1.4,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,184,17,-5.9,27,3.6,1974,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,154,18,-7.0,26,4.1,2000,-23.3,0.16,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,124,19,-7.7,31,3.3,2000,-21.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,98,20,-8.2,28,3.5,2000,-23.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,107,21,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,78,22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-04,77,23,-10.3,48,2.0,2000,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,82,0,-10.5,52,2.4,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,52,1,-11.2,54,1.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,39,2,-11.2,55,1.5,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,33,3,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,20,4,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,37,5,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,110,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,227,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,433,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,216,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,123,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,156,11,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,157,12,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,169,13,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,170,14,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,169,15,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,199,16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,225,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,388,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,246,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,206,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,177,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,183,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-05,115,23,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,126,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,87,1,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,59,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,36,3,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,32,4,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,40,5,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,94,6,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,213,7,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,438,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,217,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,128,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,175,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,172,12,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,165,13,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,147,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,171,15,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,175,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,227,17,-6.6,29,2.5,2000,-21.7,0.68,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,392,18,-7.6,36,3.3,2000,-20.1,0.11,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,251,19,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,193,20,-9.6,34,2.6,2000,-22.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,175,21,-10.6,39,3.1,2000,-21.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,169,22,-11.1,43,1.8,1960,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-06,106,23,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,116,0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,96,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,83,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,51,3,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,34,4,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,45,5,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,92,6,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,214,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,469,8,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,237,9,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,155,10,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,176,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,188,12,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,228,13,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,199,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,221,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,240,16,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,320,17,-2.3,20,2.2,1994,-22.2,0.77,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,448,18,-4.0,27,2.5,2000,-20.2,0.16,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,280,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,218,20,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,223,21,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,200,22,-6.8,50,1.7,1856,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-07,164,23,-7.6,50,1.0,1839,-16.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,136,0,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,126,1,-8.5,60,1.2,1908,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,103,2,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,57,3,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,46,4,-9.0,54,0.6,1833,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,39,5,-9.0,56,0.4,1678,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,99,6,-9.3,61,0.7,1684,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,255,7,-9.6,67,1.0,1503,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,507,8,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,270,9,-8.5,55,1.0,1482,-15.9,0.4,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,160,10,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,217,11,-3.1,39,1.2,1495,-15.1,1.54,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,253,12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,270,13,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,253,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,286,15,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,284,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,337,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,564,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,378,19,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,277,20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,268,21,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,233,22,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-08,195,23,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,178,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,159,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,107,2,-5.1,47,0.9,1460,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,78,3,-5.2,48,0.7,1309,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,46,4,-4.4,47,0.9,1343,-14.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,36,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,117,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,273,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,589,8,-3.3,39,0.9,1279,-15.3,0.02,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,308,9,-2.4,36,1.2,1276,-15.4,0.2,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,199,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,238,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,260,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,268,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,283,14,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,315,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,319,16,6.0,28,1.7,1183,-11.1,1.03,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,422,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,659,18,4.1,40,2.1,1327,-8.3,0.1,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,407,19,3.3,58,1.7,1024,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,308,20,3.0,61,1.9,842,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,243,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,263,22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-09,193,23,2.0,70,0.7,689,-2.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,197,0,1.5,71,1.1,590,-3.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,237,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,169,2,1.9,71,1.5,584,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,145,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,79,4,1.9,74,1.2,514,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,41,5,1.8,75,2.0,484,-2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,48,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,97,7,1.6,81,1.4,393,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,188,8,1.6,82,1.3,349,-1.1,0.01,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,222,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,223,10,1.8,73,2.8,270,-2.5,0.69,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,235,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,248,12,2.9,53,4.7,354,-5.7,1.37,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,296,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,286,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,277,15,2.0,20,4.1,1942,-18.6,1.49,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,291,16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,277,17,-0.9,19,5.0,2000,-21.6,0.48,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,216,18,-2.0,15,5.6,2000,-25.2,0.13,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,151,19,-3.1,14,5.1,2000,-26.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,132,20,-4.4,19,5.8,2000,-24.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,124,21,-5.6,28,4.1,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,128,22,-6.2,32,3.5,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-10,118,23,-6.7,35,2.1,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,112,0,-6.9,36,2.1,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,95,1,-7.0,38,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,93,2,-7.0,42,1.6,2000,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,58,3,-7.2,43,2.0,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,34,4,-7.5,42,2.4,1998,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,19,5,-7.8,39,2.8,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
2018-02-11,39,6,-8.4,33,1.4,1963,-21.8,0.0,0.0,0.0,Winter,No Holiday,Yes
