Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-03-04,157,9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,Spring,No Holiday,Yes
2018-03-04,239,10,9.8,90,0.8,335,8.2,0.64,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,273,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,358,12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,429,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,475,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,468,15,11.7,81,1.2,616,8.5,0.53,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,396,16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,492,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,436,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,289,19,11.2,81,2.3,1614,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,26,20,11.3,80,1.2,1978,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,7,21,10.6,89,2.1,606,8.8,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-04,8,22,9.6,92,2.5,721,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04,9,23,8.7,91,2.9,957,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,22,0,7.6,88,2.5,1974,5.7,0.0,9.0,0.0,Spring,No Holiday,Yes
2018-03-05,23,1,7.0,88,2.5,2000,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,9,2,6.3,89,2.2,1456,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,2,3,5.7,92,2.0,458,4.4,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-03-05,4,4,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,22,5,4.7,89,2.3,1242,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,20,6,4.2,87,2.0,1979,2.2,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-05,85,7,3.8,87,2.2,2000,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,184,8,3.6,88,2.3,2000,1.7,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,211,9,3.7,85,1.8,2000,1.4,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,232,10,4.4,80,1.8,2000,1.2,0.56,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,322,11,6.1,66,1.9,2000,0.2,1.42,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,438,12,7.6,58,2.4,2000,-0.1,1.85,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,465,13,8.3,51,2.0,2000,-1.2,1.42,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,550,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,637,15,10.3,43,2.5,2000,-1.7,2.45,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,718,16,11.0,39,1.2,2000,-2.4,1.96,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,865,17,10.0,43,1.4,2000,-2.0,1.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,1155,18,8.1,47,1.7,2000,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,782,19,5.8,53,1.7,2000,-3.0,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,578,20,4.3,57,1.3,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,533,21,3.1,59,1.5,2000,-4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,466,22,2.3,63,1.0,2000,-4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05,274,23,1.9,60,1.3,2000,-5.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,224,0,1.3,69,0.8,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,188,1,0.8,67,0.8,2000,-4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,122,2,0.3,71,0.9,1999,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,82,3,0.1,71,0.4,2000,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,79,4,-0.5,75,0.6,1967,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,80,5,-0.9,78,0.6,1687,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,214,6,-1.0,77,0.4,1578,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,583,7,-1.0,78,0.6,1484,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,997,8,-0.7,76,1.0,1461,-4.4,0.2,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,556,9,1.2,62,0.8,1338,-5.2,0.85,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,380,10,3.7,51,1.3,1596,-5.5,1.56,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,475,11,6.3,41,1.3,1519,-6.0,2.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,504,12,8.5,34,1.9,1876,-6.4,2.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,528,13,9.3,27,2.2,1816,-8.7,2.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,567,14,9.2,27,2.9,1880,-8.8,2.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,616,15,10.1,24,1.8,1839,-9.6,2.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,680,16,10.6,26,1.9,1955,-8.1,1.75,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,883,17,10.2,27,2.8,1826,-8.0,1.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,1246,18,8.7,28,3.2,2000,-8.8,0.49,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,833,19,7.1,30,2.7,2000,-9.3,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,666,20,6.1,31,2.8,2000,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,625,21,5.5,33,3.2,1995,-9.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,514,22,4.5,40,1.3,1871,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06,361,23,3.5,44,0.9,1905,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,289,0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,194,1,2.8,46,2.0,1709,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,134,2,2.6,50,1.3,1962,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,92,3,2.7,55,1.5,1989,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,49,4,2.6,61,1.7,1998,-4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,97,5,2.5,63,1.3,1987,-3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,232,6,2.4,65,1.8,1989,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,598,7,2.2,65,1.9,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,1032,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,566,9,3.8,58,2.0,1785,-3.7,0.49,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,410,10,5.2,52,1.5,1808,-3.8,0.74,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,441,11,8.0,43,1.7,1909,-3.8,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,550,12,9.6,39,1.8,1982,-3.7,2.09,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,509,13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,505,14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,620,15,10.2,34,2.3,1919,-4.9,1.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,646,16,10.4,36,3.2,1963,-4.0,1.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,849,17,10.4,37,1.0,2000,-3.6,0.67,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,1365,18,9.6,42,2.0,2000,-2.7,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,799,19,8.9,44,2.3,2000,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,587,20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,411,21,7.9,56,1.4,1975,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,147,22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07,48,23,6.0,79,2.0,918,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,49,0,5.2,83,1.5,733,2.5,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-03-08,23,1,4.7,86,0.7,717,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,19,2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,12,3,3.8,90,0.8,448,2.3,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-08,8,4,3.3,90,1.3,682,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,17,5,3.1,90,1.2,974,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,32,6,3.1,89,0.2,903,1.4,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-03-08,64,7,3.0,90,0.7,578,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,88,8,3.0,94,0.3,444,2.1,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,100,9,3.4,90,1.5,386,1.9,0.21,0.5,0.0,Spring,No Holiday,Yes
2018-03-08,165,10,3.6,88,2.6,681,1.7,0.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,290,11,4.5,82,2.0,1226,1.6,0.73,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,375,12,5.6,72,3.0,1700,0.9,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,405,13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,452,14,7.7,62,2.4,1758,0.8,1.64,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,555,15,9.2,53,3.3,1896,0.1,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,594,16,9.5,56,3.1,994,1.1,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,757,17,7.5,64,4.3,538,1.1,0.88,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,1091,18,5.9,68,3.4,543,0.4,0.38,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,683,19,4.5,72,2.7,529,-0.1,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,586,20,3.3,74,2.6,494,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,533,21,3.1,74,3.2,465,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,498,22,2.8,74,2.1,469,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08,315,23,2.8,73,1.8,468,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,272,0,3.0,72,2.3,473,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,228,1,2.8,73,2.6,413,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,155,2,2.8,74,1.2,415,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,105,3,2.7,75,0.7,417,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,66,4,2.5,76,1.0,403,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,88,5,2.5,76,0.7,544,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,195,6,2.5,71,1.1,1055,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,574,7,1.6,76,0.7,1024,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,1041,8,1.8,67,0.7,1917,-3.6,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,570,9,3.5,60,1.3,1969,-3.5,0.71,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,361,10,4.8,54,1.3,1921,-3.7,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,444,11,5.9,51,0.7,1866,-3.4,0.91,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,510,12,6.8,51,1.0,1617,-2.6,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,509,13,7.5,44,2.0,1526,-3.9,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,542,14,8.0,42,1.5,1690,-4.1,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,611,15,7.7,51,2.9,670,-1.8,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,686,16,9.6,38,1.7,1052,-4.0,1.71,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,834,17,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,1231,18,7.0,55,2.0,705,-1.4,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,718,19,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,535,20,4.3,67,1.1,1125,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,537,21,3.5,69,1.4,1177,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,521,22,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09,309,23,2.5,72,1.5,1071,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,328,0,2.1,74,1.4,970,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,305,1,2.0,75,1.0,658,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,241,2,1.6,79,0.9,685,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,139,3,1.3,80,0.6,705,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,91,4,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,79,5,0.8,80,0.3,565,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,74,6,1.1,78,1.1,538,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,208,7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,340,8,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,381,9,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,416,10,3.5,65,2.4,539,-2.4,0.87,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,497,11,5.7,58,2.3,700,-1.9,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,650,12,7.1,50,2.2,909,-2.6,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,757,13,8.2,42,3.1,1261,-3.9,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,906,14,9.2,38,2.6,1377,-4.4,2.53,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,931,15,8.1,36,4.7,1964,-6.1,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,972,16,8.3,37,3.8,1867,-5.5,1.73,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,829,17,7.7,46,2.8,1635,-3.2,1.05,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,664,18,6.2,61,3.2,1411,-0.7,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,573,19,5.3,67,2.6,1314,-0.3,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,447,20,5.2,69,1.8,1196,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,470,21,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,421,22,5.0,75,2.2,1084,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10,345,23,5.1,75,1.4,950,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,376,0,5.1,77,1.9,718,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,222,1,4.8,80,1.3,583,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,171,2,4.7,78,1.5,466,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,115,3,4.4,80,1.6,393,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,80,4,4.2,81,1.3,333,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,45,5,3.9,85,1.6,264,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,63,6,3.4,85,1.5,234,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,119,7,2.9,84,1.9,241,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,212,8,2.8,82,1.2,240,0.0,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,289,9,3.9,77,2.0,263,0.2,0.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,394,10,5.9,69,2.6,330,0.6,1.43,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,425,11,7.6,54,1.6,430,-1.1,2.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-11,666,12,9.2,40,2.6,592,-3.7,2.47,0.0,0.0,Spring,No Holiday,Yes
