Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-05-01,1644,21,20.2,74,1.3,554,15.4,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,1400,22,19.9,75,0.8,516,15.3,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-01,855,23,19.8,73,0.9,442,14.8,0.0,0.0,0.0,Spring,Holiday,Yes
2018-05-02,612,0,19.7,76,0.5,386,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,413,1,19.6,75,2.1,392,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,245,2,19.0,80,1.6,346,15.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,170,3,18.5,82,0.8,342,15.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,93,4,18.4,81,0.4,300,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,76,5,18.4,87,0.8,209,16.1,0.0,0.4,0.0,Spring,No Holiday,Yes
2018-05-02,67,6,17.9,93,0.9,202,16.7,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-05-02,102,7,17.6,94,0.5,166,16.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-02,555,8,17.5,94,0.9,203,16.5,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,609,9,17.4,94,0.7,230,16.4,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,486,10,17.7,88,1.1,322,15.6,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,206,11,18.0,85,1.1,411,15.4,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,63,12,17.3,95,0.7,155,16.4,0.16,3.5,0.0,Spring,No Holiday,Yes
2018-05-02,327,13,17.2,96,0.9,275,16.5,0.26,4.0,0.0,Spring,No Holiday,Yes
2018-05-02,376,14,17.5,94,0.3,436,16.5,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,143,15,17.0,90,3.7,216,15.3,0.26,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,400,16,15.4,95,4.7,378,14.5,0.11,0.5,0.0,Spring,No Holiday,Yes
2018-05-02,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,518,18,13.6,89,2.3,638,11.8,0.09,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,131,19,12.6,93,3.9,831,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,123,20,11.1,91,4.0,716,9.6,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-05-02,327,21,10.5,94,2.8,1627,9.5,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-02,299,22,10.4,85,3.7,1671,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-02,294,23,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-05-03,361,0,8.7,86,3.1,2000,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,323,1,7.9,86,2.1,2000,5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,251,2,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,156,3,7.0,86,1.2,2000,4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,109,4,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,163,5,7.0,85,0.8,2000,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,469,6,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1160,7,8.4,83,1.4,1400,5.6,0.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1946,8,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1061,9,12.8,52,3.9,1614,3.1,1.65,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,762,10,13.8,47,4.8,1561,2.6,1.64,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,794,11,14.7,45,3.0,1799,2.8,1.68,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,871,12,14.1,59,3.9,1870,6.1,1.12,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,516,13,13.4,56,3.7,1693,4.7,0.82,0.1,0.0,Spring,No Holiday,Yes
2018-05-03,367,14,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,Spring,No Holiday,Yes
2018-05-03,590,15,12.2,56,4.8,2000,3.6,0.57,0.5,0.0,Spring,No Holiday,Yes
2018-05-03,911,16,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1421,17,13.2,49,4.2,1999,2.7,0.69,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,2310,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1663,19,13.3,49,3.6,1919,2.7,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1401,20,12.6,47,3.2,1935,1.5,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1388,21,11.9,48,1.9,1918,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,1202,22,11.2,60,2.3,1684,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-03,832,23,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,624,0,10.0,63,2.1,1653,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,480,1,9.7,63,2.1,1610,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,352,2,9.6,65,1.5,1654,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,224,3,9.6,66,0.9,1685,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,138,4,9.5,66,1.1,1737,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,186,5,9.2,63,0.8,1896,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,521,6,9.0,57,1.7,1903,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1260,7,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,2041,8,11.3,46,1.2,1788,0.0,1.04,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1155,9,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,864,10,16.1,37,2.9,1629,1.3,2.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1021,11,17.2,35,3.6,1731,1.5,2.93,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1206,12,17.9,32,4.6,1874,0.9,3.28,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1222,13,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1266,14,18.8,31,4.9,1940,1.2,3.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1323,15,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1501,16,18.6,30,5.1,1891,0.6,2.49,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1857,17,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,2661,18,17.1,35,3.4,1961,1.4,1.11,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1890,19,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1389,20,14.1,46,3.4,1940,2.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1298,21,13.3,47,1.9,1805,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,1256,22,12.7,55,2.0,1775,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-04,935,23,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,796,0,12.2,59,1.2,1718,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,716,1,12.1,54,1.3,1820,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,508,2,12.1,53,1.1,1948,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,392,3,11.6,53,1.1,1904,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,252,4,12.1,51,1.6,1939,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,190,5,12.2,52,2.3,1961,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,247,6,12.3,55,2.1,1972,3.5,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,352,7,12.9,55,2.3,1952,4.0,0.29,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,579,8,14.4,51,2.3,1907,4.3,0.92,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,759,9,16.1,50,2.6,1628,5.6,1.52,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,877,10,18.1,46,2.9,1755,6.2,2.17,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1024,11,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1258,12,21.9,35,3.4,1586,5.7,2.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1408,13,22.7,35,3.4,1794,6.4,2.51,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1669,14,23.6,34,3.3,1829,6.8,2.57,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1837,15,23.8,29,4.7,1876,4.6,2.72,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1223,16,23.2,30,4.5,1787,4.6,1.49,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,2014,17,23.6,29,3.9,1948,4.5,1.68,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1929,18,22.5,31,3.4,1953,4.5,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1753,19,20.7,47,3.5,1952,8.9,0.28,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1562,20,19.7,53,2.0,1841,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1551,21,19.3,57,3.1,1924,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1360,22,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-05,1097,23,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,733,0,18.7,64,3.3,1654,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,181,1,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,74,2,17.3,82,2.1,768,14.1,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-05-06,43,3,16.2,94,1.7,400,15.2,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,16,4,15.8,93,0.4,268,14.6,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,11,5,15.4,96,0.3,208,14.7,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-05-06,7,6,15.1,97,0.3,225,14.6,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-05-06,16,7,15.1,97,0.5,311,14.6,0.03,2.5,0.0,Spring,No Holiday,Yes
2018-05-06,16,8,15.2,97,1.0,414,14.7,0.08,2.0,0.0,Spring,No Holiday,Yes
2018-05-06,12,9,15.4,97,0.8,413,14.9,0.18,1.0,0.0,Spring,No Holiday,Yes
2018-05-06,13,10,15.4,97,0.6,374,14.9,0.38,1.5,0.0,Spring,No Holiday,Yes
2018-05-06,10,11,15.5,97,0.8,459,15.0,0.4,3.5,0.0,Spring,No Holiday,Yes
2018-05-06,71,12,15.7,96,1.1,568,15.0,0.5,3.0,0.0,Spring,No Holiday,Yes
2018-05-06,211,13,16.4,94,0.9,1947,15.4,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,384,14,17.2,85,1.3,2000,14.6,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,770,15,17.8,77,1.6,2000,13.7,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1482,16,19.5,66,1.7,2000,12.9,1.71,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1737,17,20.2,62,1.1,2000,12.6,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1848,18,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1639,19,19.0,70,0.7,2000,13.3,0.33,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1526,20,17.6,77,1.2,2000,13.5,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1450,21,16.8,79,0.6,2000,13.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1290,22,16.4,80,1.2,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-06,1016,23,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,778,0,15.5,85,0.9,2000,12.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,609,1,15.1,84,0.3,1858,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,404,2,14.8,85,0.4,1831,12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,249,3,14.7,82,0.8,1822,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,185,4,14.4,85,0.8,1437,11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,170,5,14.2,85,0.5,1412,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,221,6,14.0,87,0.8,1334,11.8,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,389,7,14.2,81,0.3,1991,10.9,0.13,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,600,8,14.8,80,0.3,1921,11.3,0.31,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,737,9,15.9,72,0.5,1835,10.8,0.67,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,895,10,17.5,63,0.6,1916,10.3,0.96,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1167,11,20.2,45,1.1,1894,7.8,2.33,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1414,12,22.9,35,0.8,1948,6.6,3.05,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1665,13,23.7,44,1.7,1897,10.7,2.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1970,14,24.1,42,1.2,1770,10.3,1.93,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2191,15,24.6,38,2.1,1478,9.3,1.85,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2213,16,24.5,38,2.2,1903,9.2,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2392,17,25.5,31,2.3,1974,7.1,1.5,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,2268,18,25.1,32,2.4,1899,7.2,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1664,19,23.5,48,1.5,1929,11.8,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1912,20,20.9,61,2.7,1523,13.0,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1717,21,19.6,64,1.5,1297,12.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,1336,22,18.6,69,1.7,1047,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-07,994,23,17.5,69,1.5,978,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,712,0,16.4,72,0.8,1046,11.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,430,1,16.0,64,1.0,1600,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,287,2,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,194,3,15.6,63,1.7,2000,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,155,4,15.4,63,1.6,2000,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,200,5,15.0,64,1.6,2000,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,555,6,14.8,64,1.5,2000,8.0,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1280,7,15.3,60,2.0,2000,7.5,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1976,8,16.9,54,1.7,2000,7.5,1.08,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1128,9,18.5,51,1.4,1955,8.1,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,792,10,20.0,48,1.9,2000,8.6,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,956,11,21.0,45,1.6,2000,8.6,2.89,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1135,12,21.5,44,2.1,1986,8.7,3.15,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1117,13,21.7,44,2.1,2000,8.9,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1096,14,22.2,42,1.7,2000,8.6,2.29,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1267,15,22.4,39,1.9,2000,7.7,2.16,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1457,16,22.0,41,1.7,2000,8.1,2.04,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2020,17,21.7,38,2.0,2000,6.7,1.17,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2142,18,20.7,40,1.4,2000,6.6,1.06,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,2241,19,17.9,42,2.1,2000,4.7,0.37,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1726,20,15.8,47,1.8,2000,4.4,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1513,21,14.5,49,1.9,2000,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,1283,22,13.2,54,2.2,2000,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-08,767,23,12.2,57,1.9,2000,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,552,0,11.6,57,1.9,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,34,1,11.3,58,1.3,2000,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,245,2,10.9,59,1.1,2000,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,187,3,10.5,59,1.0,2000,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,114,4,10.0,64,1.5,2000,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,203,5,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,556,6,9.2,64,1.0,2000,2.7,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1333,7,10.0,59,1.1,2000,2.3,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,2068,8,12.3,53,1.6,2000,2.9,1.09,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,928,9,14.4,46,1.2,1899,2.9,1.77,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,954,10,16.1,43,1.4,1985,3.5,2.41,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1015,11,17.6,40,1.4,1955,3.8,2.88,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1242,12,18.7,39,1.9,1925,4.4,3.21,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1188,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1186,14,20.7,36,2.2,1788,5.0,3.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1324,15,21.2,35,2.9,1733,5.1,2.88,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1603,16,21.4,35,2.7,1838,5.2,2.38,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,2034,17,21.3,34,2.7,1967,4.7,1.82,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,3130,18,20.6,41,2.3,2000,6.8,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,2405,19,18.8,47,2.8,1988,7.2,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1979,20,17.3,53,1.9,2000,7.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1940,21,16.4,56,0.8,2000,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1602,22,15.9,60,2.6,2000,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-09,1073,23,15.2,62,1.4,2000,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-10,0,0,14.5,63,0.9,2000,7.5,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,1,13.9,66,1.0,1960,7.6,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,2,13.1,73,1.9,1895,8.3,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,3,12.9,74,1.7,1698,8.3,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,4,12.0,79,0.6,1351,8.4,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,5,11.5,80,0.9,974,8.1,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,6,11.4,80,1.0,885,8.0,0.02,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,7,12.1,71,1.6,876,6.9,0.34,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,8,13.5,63,2.2,1211,6.5,1.01,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,9,15.5,55,1.7,1318,6.4,1.76,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,10,17.3,52,2.3,1235,7.3,2.38,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,11,18.3,51,3.1,1015,7.9,2.84,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,12,19.8,49,2.3,1320,8.7,3.17,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,13,20.7,46,2.9,1078,8.6,3.26,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,14,21.2,47,3.7,1142,9.4,3.22,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,15,20.4,51,4.0,946,9.9,2.87,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,16,19.6,54,3.9,1154,10.0,2.41,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,17,19.2,54,3.4,1075,9.6,1.83,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,18,18.0,61,3.5,790,10.3,1.05,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,19,15.5,74,3.6,675,10.8,0.35,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,20,13.6,82,2.1,520,10.5,0.02,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,21,12.6,85,2.4,460,10.1,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,22,12.3,85,2.3,452,9.8,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-10,0,23,12.4,85,1.1,369,9.9,0.0,0.0,0.0,Spring,No Holiday,No
2018-05-11,724,0,12.5,84,1.5,334,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,565,1,12.4,84,1.8,287,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,378,2,12.1,85,1.4,321,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,252,3,12.0,86,0.9,297,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,223,5,11.9,84,1.5,358,9.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,486,6,12.0,83,0.4,321,9.1,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1156,7,12.4,82,1.0,314,9.4,0.1,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1881,8,13.1,78,1.2,330,9.3,0.41,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,850,9,14.3,72,0.7,342,9.3,0.84,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,816,10,16.4,64,2.4,423,9.5,2.05,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,972,11,18.3,56,1.4,519,9.3,2.53,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1161,12,20.0,47,1.4,685,8.3,3.08,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1177,13,20.8,45,2.8,688,8.4,3.17,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1174,14,21.0,47,2.2,606,9.2,2.52,0.0,0.0,Spring,No Holiday,Yes
2018-05-11,1295,15,19.9,47,3.3,484,8.2,1.83,0.0,0.0,Spring,No Holiday,Yes
